Loan_ID,Bank,Client_Type,Loan_Amount,Balance,Rate,Term_Months,Start_Date,End_Date,Days_Overdue,Rating,Default_Prob,Loss_Given_Default,Status
LN003204,Deutsche Bank,Corporate,31726.151612816917,31108.768666972548,4.014256756955751,12,2024-07-01,2025-06-26,0,BBB,0.0493923555790979,0.5346540891891608,Performing
LN003205,Citigroup,Corporate,79055.60805151945,56611.63509659516,6.144893327019737,36,2024-08-14,2027-07-30,30,BBB,0.03915048461414124,0.7460409225591919,Delinquent
LN003206,Deutsche Bank,Individual,152576.11273565303,137585.11457700992,3.731050230504615,120,2022-08-04,2032-06-12,0,AA,0.009064736130428195,0.4572190884702807,Performing
LN003207,HSBC,Individual,77285.63678106094,58860.09277617467,1.5169139198359565,60,2023-02-27,2028-02-01,0,B,0.10392216562663274,0.07208134458429384,Performing
LN003208,Deutsche Bank,Individual,30538.389644351715,29463.74485593827,3.8509398930761307,36,2023-02-02,2026-01-17,0,A,0.16790520918294408,0.43230136965163385,Performing
LN003209,Citigroup,Individual,22122.94928389038,16998.71744437272,4.645446809047976,60,2022-10-27,2027-10-01,0,BBB,0.012097193772665287,0.5170603316316527,Performing
LN003210,HSBC,Corporate,62254.93416413118,53389.109108264805,7.287698639156682,60,2022-04-04,2027-03-09,0,AA,0.047337184268820026,0.3225756694781546,Performing
LN003211,Deutsche Bank,Individual,15396.117879992016,14333.442485313633,6.192733697106576,36,2024-02-26,2027-02-10,0,AA,0.11218016250476216,0.538827281134804,Performing
LN003212,Deutsche Bank,Individual,19709.222524381043,17942.655674197416,6.146174287344606,36,2024-06-14,2027-05-30,60,BBB,0.010065952451094066,0.4340993091194681,Delinquent
LN003213,HSBC,Corporate,61376.996634073774,59624.52456590607,5.848518675190472,60,2023-05-01,2028-04-04,60,BBB,0.032391138831157566,0.21319566229888376,Delinquent
LN003214,Deutsche Bank,Corporate,58272.80144275405,42716.2871395224,3.4987394968173415,60,2024-05-20,2029-04-24,0,BB,0.07618344101806165,0.5453705304406959,Performing
LN003215,Barclays,Corporate,12932.546277064643,11653.638806799063,4.876037552158309,36,2024-02-19,2027-02-03,0,BB,0.029378123601271088,0.5096763369294713,Performing
LN003216,Citigroup,Individual,49906.12249753655,43344.459460276055,4.802259937166038,36,2023-05-15,2026-04-29,0,A,0.029145631008409518,0.3766845907498358,Performing
LN003217,HSBC,Corporate,8998.238618377889,8328.874069281397,1.0,120,2024-02-28,2034-01-06,0,AAA,0.1788854396589019,0.32393279359195143,Performing
LN003218,Citigroup,Individual,13073.549243297814,10873.208432368074,4.650974236704586,36,2024-07-24,2027-07-09,0,A,0.014426833582564995,0.18987593935980412,Performing
LN003219,Barclays,Corporate,41287.42801530459,38784.947923155974,5.808069993870249,120,2024-04-01,2034-02-08,0,BBB,0.09405228726199129,0.28755103311234076,Performing
LN003220,HSBC,Individual,196496.39511474833,190881.08253774597,5.3753770951924436,36,2024-05-20,2027-05-05,0,BBB,0.09421883153124413,0.34201078834942,Performing
LN003221,Citigroup,Individual,67755.9509938461,50948.16778839251,7.829525461752561,36,2023-05-24,2026-05-08,0,A,0.0015831718430862622,0.24482350424153268,Performing
LN003222,Deutsche Bank,Individual,28280.756118281002,25159.9820901348,6.251278082034161,12,2022-11-10,2023-11-05,30,A,0.05152887834531657,0.20991762088115137,Delinquent
LN003223,Barclays,Corporate,4196.305263963536,3485.3727549359605,8.069222479122553,12,2023-02-13,2024-02-08,0,AAA,0.0181844799605603,0.3370479295495843,Performing
LN003224,HSBC,Corporate,13690.248700381338,10386.782298266064,2.0409482787661504,36,2023-03-07,2026-02-19,0,A,0.010468709306499723,0.42902432319814143,Performing
LN003225,Barclays,Individual,26461.590228993366,25999.687533806933,6.427881366197928,120,2024-01-10,2033-11-18,0,AAA,0.013388213431417545,0.13269503973549687,Performing
LN003226,Deutsche Bank,Corporate,32880.87251074837,28681.32076159648,5.111681613299303,36,2022-01-24,2025-01-08,90,A,0.09070838424355387,0.27575683826114306,Default
LN003227,Deutsche Bank,Corporate,17117.795638021464,13852.361125805615,4.879034857580785,60,2022-08-11,2027-07-16,0,AAA,0.002668647734156598,0.6353091439648624,Performing
LN003228,HSBC,Corporate,3998.2698138224655,2875.539505647528,4.522628666653772,60,2023-12-25,2028-11-28,0,CCC,0.025232269665239934,0.2586191176349615,Performing
LN003229,HSBC,Individual,12267.427432014709,10272.131478318943,4.691691836192107,36,2022-05-13,2025-04-27,0,A,0.021194153114356087,0.6001652725923219,Performing
LN003230,Barclays,Individual,19281.242964154626,13676.038367312722,3.9021503822357992,12,2022-02-23,2023-02-18,0,D,0.0026025804630638327,0.37879250793179126,Performing
LN003231,HSBC,Individual,9929.049418469394,7963.328061924058,5.649831035510295,36,2024-06-04,2027-05-20,90,BBB,0.02367204158455048,0.3359731146342887,Default
LN003232,Citigroup,Individual,37250.27965632698,33096.93734577483,5.583996826746455,12,2024-01-11,2025-01-05,0,AA,0.0192189081200614,0.17100611005057034,Performing
LN003233,Barclays,Individual,8079.4716298074845,7356.230732486903,1.105008463084121,12,2023-01-04,2023-12-30,90,AA,0.026833181170520748,0.49965676900741324,Default
LN003234,Citigroup,Individual,18060.98670636177,15119.754866936195,1.0,60,2023-04-14,2028-03-18,0,BBB,0.06146595351673789,0.4698300875794121,Performing
LN003235,Barclays,Corporate,14117.462714597992,13513.229083684684,6.077064296920502,12,2024-08-12,2025-08-07,60,BBB,0.03202127340683575,0.1015365634131491,Delinquent
LN003236,HSBC,Corporate,3094.665766602227,2640.358143303226,3.6359747508452243,36,2024-05-13,2027-04-28,0,B,0.07860047566433308,0.1601315644124651,Performing
LN003237,Deutsche Bank,Corporate,14611.867121848742,10615.973796831711,4.483401665316597,120,2023-02-22,2032-12-31,0,A,0.0350563214287342,0.73040407769978,Performing
LN003238,Deutsche Bank,Corporate,19926.21900371593,14547.78000361517,4.422669756436115,12,2024-10-30,2025-10-25,0,AAA,0.04994214771874436,0.24227867888177532,Performing
LN003239,Barclays,Individual,61540.3253184973,58475.93782606889,6.712990522018369,36,2024-11-12,2027-10-28,0,BBB,0.04492772652519093,0.1238691443004075,Performing
LN003240,Citigroup,Corporate,41086.97610210911,31850.16068168413,7.596883899271796,36,2022-07-20,2025-07-04,0,BBB,0.02430440065495329,0.2787779449446197,Performing
LN003241,Deutsche Bank,Individual,25123.755638370054,18242.92005816604,2.7867818553645596,36,2024-08-08,2027-07-24,0,A,0.030438607650998137,0.24892588826585718,Performing
LN003242,Barclays,Corporate,16440.38749376483,13926.69753262742,6.404994665354397,36,2024-09-02,2027-08-18,0,AAA,0.013294042630073078,0.15915756938872108,Performing
LN003243,Barclays,Individual,34290.886831946744,30686.186991679548,3.015383823671561,120,2023-07-03,2033-05-11,0,AA,0.012081137480908536,0.20034765539119612,Performing
LN003244,Deutsche Bank,Corporate,29262.686231565494,22174.618623876453,8.405168490265485,12,2022-07-18,2023-07-13,0,AAA,0.03741328312344735,0.655497825863937,Performing
LN003245,Deutsche Bank,Corporate,3335.817382510051,3067.187648734039,6.263865700516023,12,2022-01-17,2023-01-12,0,A,0.0655298573652649,0.4222833633287767,Performing
LN003246,Citigroup,Corporate,5733.378643658949,5647.199413389167,2.4996350241327896,36,2023-12-18,2026-12-02,0,BBB,0.015323565727305373,0.41867075967661793,Performing
LN003247,HSBC,Corporate,2343.4345472899286,2182.3734044875964,2.9519529753103306,60,2023-06-26,2028-05-30,0,B,0.03682543341855608,0.2779640742073118,Performing
LN003248,Citigroup,Corporate,63033.14374178676,54328.76341421699,2.568636334484739,60,2023-06-14,2028-05-18,0,B,0.007458491205569479,0.12905983871529816,Performing
LN003249,Barclays,Corporate,1409.240147279395,1384.7395796551389,3.5516846308499685,12,2023-04-06,2024-03-31,0,AAA,0.030542560158789332,0.2598434514400052,Performing
LN003250,Barclays,Corporate,188179.4441529536,137627.12439079018,5.10332582000912,12,2022-10-31,2023-10-26,0,AAA,0.013192419971106265,0.06304683918489311,Performing
LN003251,HSBC,Corporate,42773.16077788053,34167.24701758273,6.323080257581208,12,2022-02-02,2023-01-28,30,B,0.01845922556113997,0.31284718174144466,Delinquent
LN003252,Citigroup,Individual,19648.69579269374,17792.423036621025,6.788373781024509,60,2023-09-21,2028-08-25,0,BBB,0.04527744199021025,0.15228127829995153,Performing
LN003253,Citigroup,Individual,45579.32857052854,44323.93423244244,4.717479890230671,36,2024-02-06,2027-01-21,0,A,0.022475548004974234,0.39083289095069057,Performing
LN003254,Citigroup,Corporate,8443.359547778025,7852.83362608253,4.40623026254074,12,2023-09-25,2024-09-19,0,A,0.03548558247466171,0.48978238121314727,Performing
LN003255,Deutsche Bank,Corporate,9905.755354410725,7559.10300649178,2.5116852071058924,120,2022-07-20,2032-05-28,0,AA,0.054718795058126,0.21649328638462165,Performing
LN003256,Barclays,Individual,31938.22019971916,23833.068942059628,4.895139052356342,36,2024-12-10,2027-11-25,30,AA,0.03609288998123963,0.20978224041042923,Delinquent
LN003257,Citigroup,Corporate,13953.153733055462,12100.723373495593,3.11714063512954,12,2022-02-25,2023-02-20,0,A,0.13498836647805554,0.46343847756218476,Performing
LN003258,Deutsche Bank,Individual,19157.42435082351,14532.393572732351,6.672533589525172,12,2023-04-04,2024-03-29,0,A,0.07996034995379565,0.16765125785614438,Performing
LN003259,Deutsche Bank,Corporate,11020.273116187624,10351.404343958373,7.429552422339653,120,2024-01-24,2033-12-02,0,BBB,0.06606253293284275,0.33104032637507486,Performing
LN003260,Citigroup,Individual,13337.991528795827,10309.525357869621,6.820883420646126,120,2024-05-27,2034-04-05,0,A,0.024658576400550705,0.309351323487629,Performing
LN003261,Barclays,Individual,23108.81435483003,17191.427970002205,4.7737725670743485,36,2024-12-26,2027-12-11,0,A,0.004019479219060006,0.3226095452080044,Performing
LN003262,HSBC,Corporate,88903.42477297875,64119.86444721701,7.1148781294832855,36,2023-11-14,2026-10-29,0,AA,0.0007533318051936129,0.4259158354533651,Performing
LN003263,HSBC,Corporate,25099.94864381696,24213.189709861348,3.4538549017180538,60,2023-11-02,2028-10-06,0,A,0.042593726631221185,0.19194101587035242,Performing
LN003264,Citigroup,Individual,12347.208011154304,10938.646140552051,8.61268951990627,12,2022-06-13,2023-06-08,0,CCC,0.11163645459029779,0.4655521845401527,Performing
LN003265,Barclays,Individual,38221.7473056558,34936.388343112914,5.851806918263868,36,2024-12-23,2027-12-08,0,A,0.03785376844364939,0.37594377290467773,Performing
LN003266,HSBC,Individual,10297.023218146001,9662.654021630371,4.9199850105843,120,2024-06-17,2034-04-26,0,A,0.040404945010261206,0.4249637969831013,Performing
LN003267,Barclays,Corporate,16269.403983189646,13100.04385057898,4.549205540093687,60,2024-04-16,2029-03-21,0,BB,0.017550475504251976,0.3066984257956315,Performing
LN003268,HSBC,Corporate,220947.50048789254,162980.1149282815,6.157169135349985,60,2023-11-27,2028-10-31,30,A,0.033423365289043036,0.6200959995362092,Delinquent
LN003269,Deutsche Bank,Corporate,8955.070733046648,6601.004706475887,6.654943219672743,36,2024-12-31,2027-12-16,0,A,0.014302304392543597,0.04121174076516589,Performing
LN003270,Barclays,Corporate,32170.681916997968,23934.345803729328,2.132894838265159,60,2022-03-09,2027-02-11,0,A,0.0012944137850221544,0.1203396497396051,Performing
LN003271,HSBC,Individual,15943.498841523002,13750.883325301807,7.818627317564856,36,2023-03-14,2026-02-26,30,A,0.007752843369882425,0.3652735130980286,Delinquent
LN003272,Citigroup,Corporate,12489.73990565124,12007.484455359116,1.4082934944866898,36,2022-08-01,2025-07-16,0,BBB,0.0030514035461876,0.5209474222542354,Performing
LN003273,Barclays,Corporate,16077.122074362258,13816.310553055095,5.638574355939337,120,2024-10-31,2034-09-09,60,B,0.0384122084731481,0.26849752461248444,Delinquent
LN003274,Barclays,Corporate,2955.495582017059,2572.7623679787744,2.303677337043697,36,2023-05-19,2026-05-03,0,A,0.01131056778615866,0.409039614944311,Performing
LN003275,Barclays,Corporate,7356.427117984873,5620.321694578425,6.467837870370957,120,2022-10-17,2032-08-25,0,A,0.017622958224719782,0.06387133547303857,Performing
LN003276,HSBC,Corporate,44071.16680485127,40903.962532884434,5.055447500363808,120,2022-09-02,2032-07-11,0,BBB,0.009138273114569708,0.1844027691892711,Performing
LN003277,Deutsche Bank,Corporate,16985.21336547705,16317.729020790395,8.874007699790203,36,2022-06-15,2025-05-30,0,BB,0.0009779933138631214,0.7319609216995044,Performing
LN003278,Deutsche Bank,Individual,5914.558171116655,4290.249690518642,6.981758324599918,36,2022-05-25,2025-05-09,0,BBB,0.11278970955929639,0.4566709961173333,Performing
LN003279,HSBC,Individual,3530.715760310485,2794.6707425102763,2.343173386800958,36,2023-09-22,2026-09-06,90,BBB,0.08332334801166404,0.36860132885009367,Default
LN003280,Deutsche Bank,Corporate,13295.30989244483,11603.567817905274,6.762073838188655,36,2024-02-19,2027-02-03,0,A,0.07405004685488158,0.21966688219253944,Performing
LN003281,Deutsche Bank,Corporate,16333.486263654579,16269.42678353762,4.638408987297342,12,2024-05-24,2025-05-19,0,AA,0.07926791642075705,0.04645918128041912,Performing
LN003282,Citigroup,Corporate,19908.574046342706,15963.734995088214,4.292597796007749,120,2022-02-08,2031-12-18,30,AA,0.03949181890757087,0.2565258255755298,Delinquent
LN003283,Deutsche Bank,Corporate,78065.10958546985,75727.24398548194,4.810160923022398,36,2023-08-07,2026-07-22,60,A,0.0965576718249926,0.1107179578526703,Delinquent
LN003284,HSBC,Individual,11096.977954771644,10662.664678119956,4.29073074651797,36,2023-06-19,2026-06-03,0,CCC,0.06291199365860355,0.5862997884115514,Performing
LN003285,HSBC,Corporate,20339.237855686883,19434.759652995643,2.0445182961963333,36,2024-01-26,2027-01-10,30,BB,0.02037276756788275,0.16165616031189292,Delinquent
LN003286,HSBC,Corporate,25356.80732310725,20229.746900986378,5.248692627345003,60,2022-08-12,2027-07-17,0,BBB,0.008654237942794674,0.5032731242873942,Performing
LN003287,Citigroup,Individual,3374.176438435921,3359.517496630003,2.216815543872907,120,2023-02-01,2032-12-10,0,AAA,0.026041405899856273,0.6126921797395257,Performing
LN003288,Barclays,Corporate,47080.97173829772,46774.303734263194,7.282879632697008,60,2024-03-18,2029-02-20,0,AA,0.02477566049923051,0.08384704582541615,Performing
LN003289,Deutsche Bank,Individual,12850.685982614663,11452.914760357737,7.062200343373619,12,2023-02-16,2024-02-11,0,BB,0.005431808347739634,0.18783168590153065,Performing
LN003290,HSBC,Corporate,28644.104918305486,28354.220437391894,3.1553314976543456,12,2023-01-16,2024-01-11,30,A,0.03594021574525734,0.2217101328510301,Delinquent
LN003291,Citigroup,Corporate,16283.302970485356,14634.75628283579,1.0,12,2024-02-07,2025-02-01,0,AA,0.09773225564934672,0.5541841987435847,Performing
LN003292,Deutsche Bank,Corporate,57820.93675795201,40550.61378007107,4.2989646187342325,60,2024-06-10,2029-05-15,30,BB,0.02973701361317328,0.37511595664846387,Delinquent
LN003293,Barclays,Corporate,24769.067634050363,22376.087985960472,3.750837712791707,60,2024-09-13,2029-08-18,0,AAA,0.010687547118361397,0.13691001222788557,Performing
LN003294,Citigroup,Corporate,44093.76523310091,38669.77512957665,1.412043664528157,36,2024-07-01,2027-06-16,0,BBB,0.03381266248477845,0.39065214584732944,Performing
LN003295,HSBC,Corporate,34337.678219172005,28188.320272068366,5.829843222678314,60,2024-11-18,2029-10-23,0,AAA,0.007407573116123786,0.11816854709004429,Performing
LN003296,HSBC,Corporate,15520.458404199471,12038.141030694984,3.631101017697313,36,2023-12-04,2026-11-18,0,BB,0.051522177481948796,0.3970239984881284,Performing
LN003297,Barclays,Corporate,7976.579707561454,7799.05677637325,6.202689944402628,60,2024-11-05,2029-10-10,0,B,0.02053475066938871,0.12808355554168196,Performing
LN003298,Deutsche Bank,Individual,5254.608630126385,5128.566255773662,2.8559022776687417,120,2024-08-23,2034-07-02,0,BB,0.09037480407114866,0.47742856459546223,Performing
LN003299,Citigroup,Individual,1495.410484328572,1360.1056787963807,5.644787806431908,120,2024-03-11,2034-01-18,60,BBB,0.028774396834775298,0.605229879534318,Delinquent
LN003300,Citigroup,Corporate,32741.47439134486,26886.74908795179,6.487918041104123,120,2024-07-15,2034-05-24,0,AA,0.007571426207365273,0.7702640046620146,Performing
LN003301,Deutsche Bank,Corporate,8707.428499570247,7092.119138864878,4.732138848360979,36,2024-01-08,2026-12-23,0,BBB,0.008573073164341733,0.14073936334662035,Performing
LN003302,HSBC,Corporate,78051.41590619764,76100.3351538935,4.8572841283585895,60,2024-04-05,2029-03-10,0,AA,0.00654410389249124,0.23683647757997991,Performing
LN003303,Deutsche Bank,Corporate,24942.578228107934,21143.075745130966,4.448149880516796,36,2024-05-15,2027-04-30,0,AA,0.02267156430662713,0.5314178767158956,Performing
LN003304,Deutsche Bank,Corporate,76112.34041176674,75807.00330540458,3.747024945441579,12,2023-08-23,2024-08-17,0,A,0.021273673079165542,0.1270356989927042,Performing
LN003305,Deutsche Bank,Corporate,50301.682703891776,43021.288535306645,8.382969509290147,36,2024-12-12,2027-11-27,0,AAA,0.10041687442373427,0.30924986639011365,Performing
LN003306,HSBC,Corporate,23283.238966075132,20797.93495207468,6.389137549308096,12,2023-10-25,2024-10-19,60,BB,0.04386863207367275,0.4497323579929152,Delinquent
LN003307,HSBC,Corporate,13790.435014605628,10652.658645791731,5.485640243868414,36,2024-01-15,2026-12-30,0,AA,0.04654834241043569,0.19820356724388183,Performing
LN003308,Citigroup,Corporate,35806.42667299956,27614.744152898467,8.709357477581168,36,2023-08-15,2026-07-30,0,AA,0.003542353067241711,0.17697441272857706,Performing
LN003309,Deutsche Bank,Individual,17005.925010976225,16607.721953320215,3.4390614732930542,60,2024-11-25,2029-10-30,0,AA,0.046459255544924825,0.072296270726115,Performing
LN003310,Deutsche Bank,Individual,5513.282823485269,4143.537728729303,5.347627998027266,12,2023-03-13,2024-03-07,30,BBB,0.09502119560717776,0.24920008367121568,Delinquent
