Loan_ID,Principal_Amount,Days_Past_Due,Loan_Status,Credit_Score,Collateral_Value,Commitment_Amount,Provision_Amount
L011502,679471.3976900727,0,Active,564,242775.79887433493,362226.992727722,83775.22273946344
L011503,347507.2451001695,0,Active,353,612059.182162778,143065.62906512964,82143.01556440681
L011504,548099.0345903825,120,Delinquent,673,403520.82069105055,64938.2904011695,83386.48800141417
L011505,842130.5211497018,30,Active,722,211463.6988455306,178169.697650989,96064.49666529619
L011506,884534.6150506027,0,Active,519,514945.0524921649,241995.8774331969,39059.25616629332
L011507,168789.93625608378,0,Active,776,236635.5763808615,258713.37780244902,91583.90839281681
L011508,346177.40979608794,60,Active,819,537422.6864061543,12292.07947986244,16150.431829724654
L011509,341870.94841143594,0,Active,662,455445.85655330605,300505.2597169977,93919.99528994723
L011510,51624.34811518525,0,Active,752,577755.4463511899,315068.4413383646,24365.1365371675
L011511,602255.3822533776,0,Active,552,479248.41373130266,321472.6972364924,40800.5866620206
L011512,856271.8524622661,0,Active,512,606628.0611129063,313190.49397308775,51535.57259851367
L011513,387758.6439472626,0,Active,443,796968.1149287326,478412.1027179348,80318.12459001938
L011514,742635.5855343352,0,Active,310,374214.1644140339,354893.7970895491,38928.41162055588
L011515,631423.4094647325,0,Active,830,478600.7030291051,158455.5354431084,34155.97567568405
L011516,381892.2481380708,30,Active,747,81512.63501286792,406069.7856829439,98277.88959425715
L011517,149649.2014973741,0,Active,351,760327.9466375511,215852.47530691032,7458.181283647192
L011518,712230.6142482077,0,Active,504,477069.416299459,30208.917526840294,2558.904653664551
L011519,856019.5172518281,0,Active,655,82241.55890866714,324417.5127378795,5669.216696003909
L011520,688995.9474774769,30,Active,638,320009.3390815675,191129.138335634,91419.10129845621
L011521,27699.699194469886,0,Active,632,65034.87151937257,465165.4066458592,23278.366942251683
L011522,224070.56544708135,30,Active,498,397760.6494514695,170887.6918035695,4369.548981381621
L011523,78785.1850346966,0,Active,738,221641.79636069835,22508.337438797487,72876.31302394131
L011524,574682.2385804645,0,Active,449,272223.27722671255,473393.28025454795,64043.12103476794
L011525,758912.9020520083,30,Active,349,55262.46870156317,416192.6546551095,79174.6691380377
L011526,119473.39519797284,60,Active,639,609926.7031279609,489673.84480592335,52372.0452104391
L011527,839954.4423874514,0,Active,830,672901.3406125596,90505.09268036178,17714.724521872726
L011528,559953.8886115283,0,Active,445,112108.35015427732,10607.943683784204,29060.36465786429
L011529,693069.3220203076,0,Active,349,600521.9978446467,475549.584841267,6119.624281345626
L011530,971687.8301225598,0,Active,698,102855.59401126356,371161.42758828396,70385.08653219287
L011531,92844.17836522034,0,Active,675,68433.44249125218,428510.67992154695,64766.92009032193
L011532,902211.7827480114,0,Active,322,91274.24443547793,1978.5698696846987,68061.70454553243
L011533,134841.66902753522,120,Delinquent,375,25427.12452696447,328515.7465581296,97764.18569135848
L011534,399029.21857031545,60,Active,582,300859.6910897566,355673.7552495437,6020.594963266335
L011535,852924.3093678032,0,Active,305,762337.6047277243,171731.54246642665,6507.729523525063
L011536,907191.6943704896,0,Active,579,719403.9162791715,236715.55534565804,73838.83753209824
L011537,511307.9568096939,30,Active,692,265525.71607183514,66427.70448228957,97276.1747477702
L011538,598163.5918926708,0,Active,745,635718.1739834807,40005.74073094576,54271.63840328547
L011539,711065.8612525716,0,Active,369,659668.6667155362,405257.8766934465,81269.43562664499
L011540,834431.081768187,0,Active,773,121646.73234618366,411089.7290600805,60938.78897922117
L011541,130296.0578422895,0,Active,633,183564.23275771504,115121.18543376187,93239.55782422223
L011542,811968.6151469353,0,Active,783,552396.5015966152,408424.3304221791,19962.096536529396
L011543,486463.3890065006,180,Delinquent,475,211224.64706860392,182050.09859662768,36210.554798111785
L011544,456117.1908570873,0,Active,530,750522.3347320871,144483.68248217198,61275.14248705056
L011545,429660.75447702827,0,Active,386,184569.87047245467,396088.22718990257,19861.933381346465
L011546,514119.4693935822,0,Active,688,639316.3918191312,353337.1248514299,83414.66226230157
L011547,945600.0478606574,60,Active,481,606480.2691649594,317564.7688315773,79792.39320445407
L011548,552721.73506423,60,Active,721,403006.74929367215,397759.79642472893,71894.52373751877
L011549,953645.7628805079,0,Active,752,210620.5858022002,431581.27925893455,62010.509537801816
L011550,188487.2293094842,60,Active,500,27087.375693171634,474313.93469038233,21920.18680305321
L011551,726894.6190443068,0,Active,323,662706.7966555238,311759.86786540115,86999.93200630967
L011552,814117.1432226597,0,Active,801,302204.84158851433,45472.169024210416,57756.96861348757
L011553,682337.5430215133,0,Active,635,272088.1942594082,176916.02309392963,21190.419396991354
L011554,610853.057424275,0,Active,768,35594.991965731904,65826.30738500989,73692.11351673461
L011555,569164.6532753204,0,Active,448,121063.4609166977,60786.63312143312,3167.405467278439
L011556,862321.177752909,0,Active,440,294332.31645127747,494562.0938247704,21802.69338670203
L011557,823430.1311928551,0,Active,546,552663.6647104773,92428.77079526219,22684.137902251234
L011558,131065.83396879352,0,Active,370,165862.80809138954,368951.8945424016,29166.31378832092
L011559,850101.7804605693,0,Active,691,130888.62779892603,390903.98810687894,3437.429107901191
L011560,419927.93324603804,0,Active,547,209837.10538837456,245697.29965000658,84257.58193709092
L011561,261159.86169585268,0,Active,404,226746.84695853796,2306.100662642585,9735.237010918707
L011562,871070.8823337866,0,Active,351,327986.22986577096,363855.49269319454,82919.79906951045
L011563,437704.5516374042,30,Active,557,288748.71213245956,476034.2326798118,18026.837773665684
L011564,810281.0432750485,90,Active,784,59138.94794462031,384870.408522048,84097.85540931912
L011565,270769.57583628607,0,Active,705,494329.66740816244,264289.4106834383,2909.2286624739063
L011566,13890.028207995623,0,Active,303,104370.35126089347,293765.1102698977,78448.08220263527
L011567,500504.60097391496,0,Active,666,694744.8627854143,79215.22439625766,53279.94162783979
L011568,109225.97407645542,120,Delinquent,306,687611.0755311521,441740.7939901862,21629.57694931169
L011569,756832.1959696605,0,Active,300,57910.06440888262,298504.05251624685,40648.94855292239
L011570,283314.38470871624,60,Active,638,330479.1853386136,124083.12421909257,9708.761455184589
L011571,449209.19013744395,0,Active,649,381505.1030975878,50218.655315573626,13724.900902106241
L011572,96163.22944063871,120,Delinquent,354,796694.4799378405,133828.14995700447,36708.689257928454
L011573,293792.6559627801,0,Active,569,201007.28952282382,383089.1219715667,41242.53376660472
L011574,783675.3408259862,120,Delinquent,571,508760.19590314396,477600.0575860559,77600.99339976526
L011575,160072.03278329628,0,Active,729,365670.84959169495,116710.89083836872,75629.55715882723
L011576,650687.9655156878,120,Delinquent,676,614874.5705922544,154847.55904264082,24011.36395539044
L011577,918251.5942764562,0,Active,686,198750.01424828664,402743.575854381,18388.05783745221
L011578,683038.3921601431,0,Active,686,544736.9632163213,364295.69633039477,16831.082269591956
L011579,812911.4723993046,30,Active,468,103913.15714494453,61769.98972938597,59072.51610167777
L011580,117881.91301087664,30,Active,456,12101.670261557463,455261.7678475684,58053.403919160875
L011581,258224.50774203392,0,Active,723,14578.374752233714,117024.78467086896,10492.930261130661
L011582,895593.4637181851,0,Active,576,394151.7472495913,384007.99612523237,34040.23999074626
L011583,717954.5574819084,30,Active,447,616586.0608305469,325577.84248702886,87438.35998096279
L011584,643158.2881135381,90,Active,390,462101.76521120337,234105.21529549983,94228.08940977036
L011585,667129.0687604831,0,Active,413,29058.417396179957,43701.42045558761,97192.44491035845
L011586,420058.54876159696,0,Active,301,441662.056082784,446283.60877569416,69362.15569790435
L011587,54111.06530147669,60,Active,800,90603.10410718246,265185.42226567946,3772.0001379259793
L011588,786597.1266500218,0,Active,470,772318.7963275223,56614.910375206164,48517.42829696126
L011589,681926.1038532003,30,Active,740,282058.5153775352,238409.14059430678,24319.18514412854
L011590,478076.4194715975,60,Active,524,402731.86106798216,51905.60810532913,88796.71973555363
L011591,900762.0192145748,30,Active,446,270991.0604221611,186835.62655170032,4233.962107102029
L011592,342798.06833524787,30,Active,747,373674.71473815374,59144.54319013152,11294.952501649159
L011593,301378.52678892354,120,Delinquent,729,766768.6899950352,131081.95713869832,28623.06773330885
L011594,874068.3618286484,60,Active,622,208421.35863059896,405689.14956720703,70085.81652375012
L011595,799017.7782113956,30,Active,390,574465.4139032532,116301.97698264028,93619.72515031198
L011596,519830.0125418613,0,Active,313,604229.8277940239,318985.9523956112,38817.45936774228
L011597,139427.3920632715,0,Active,447,152488.06982217226,115165.73176154865,34164.346633848276
L011598,222920.75675040192,0,Active,770,583318.3403849112,308084.28755754075,78270.4908702772
L011599,659665.7105047186,30,Active,708,518395.583792881,372095.9947200508,89820.84767251294
L011600,391190.82546200755,0,Active,683,232833.76156608728,51645.669995265205,8759.359473525608
L011601,838108.4597493116,0,Active,687,418150.59953774477,423880.763196753,98611.40376548258
L011602,950455.4592388821,0,Active,356,471986.9536834619,456832.32814203086,50974.26842105172
L011603,807580.5560221691,30,Active,813,669243.3117293882,186180.5254187987,99424.68691177931
L011604,383769.9687656016,60,Active,644,99861.23587060893,438771.8407609116,1271.9470598729577
L011605,790799.5649391098,90,Active,386,777580.886472526,58052.12887803368,89097.94262466588
L011606,357927.2567359766,0,Active,704,615325.950020641,212715.3864327508,9870.635949164409
L011607,175429.08688797755,0,Active,544,427980.94143539877,80559.02801603937,77779.72723068671
L011608,43059.27281719882,0,Active,351,620982.7190255253,480622.9108676665,28.976652346734966
L011609,391859.5456334098,0,Active,508,586528.8340732201,387148.5421386502,13634.674523375812
L011610,904523.7106603091,0,Active,442,368103.66200277203,310001.71049073094,16095.491217717185
L011611,246596.72187811972,0,Active,845,268841.08586360584,35577.00866238722,60717.528123866796
L011612,214448.03328048615,0,Active,403,790882.1979401829,82896.29013600742,69394.62635346151
L011613,970122.5773886299,0,Active,343,707505.1242491325,175265.60650666707,9003.490687102256
L011614,34754.0717220862,0,Active,632,760736.685029704,113881.74620187946,40589.2214658084
L011615,787924.3288898168,0,Active,546,38777.10136993322,155556.4490976627,70177.3608338457
L011616,328156.25618346164,0,Active,829,652180.6865128286,484207.43479043985,90954.66487018678
L011617,47113.07730096274,0,Active,764,712982.0669118238,400814.1684136487,18954.68712006244
L011618,918624.5148074878,0,Active,600,381514.00087561953,34995.94658311178,42474.71535849364
L011619,148245.90690748778,0,Active,837,712748.1784061086,28038.490099612678,22802.306129616933
L011620,556261.4908884384,0,Active,667,80702.64269482577,22917.839006019458,3689.6674240832426
L011621,281313.6653552523,180,Delinquent,505,48379.583862003274,359747.5466769921,45598.667809111816
L011622,74540.87416284412,0,Active,656,233246.97384017083,256823.87291604182,41971.83600250053
L011623,59423.2608067453,0,Active,630,20993.98497720406,73993.85642372008,82159.38418284919
L011624,124401.1318479754,90,Active,579,547191.0274243751,469824.625617542,89050.53949814818
L011625,80653.34375048625,0,Active,741,741575.4250776186,100403.88015616153,35338.49068695988
L011626,762952.5343647237,0,Active,800,236045.40240310304,360937.8001126355,70828.757527857
L011627,490710.54026059486,0,Active,733,527683.8451897288,499248.78255502763,57790.148210898566
L011628,349463.1704354899,0,Active,499,374438.8400457538,495270.24846722,77005.17180376065
L011629,424185.2210306871,0,Active,499,204045.75562037533,309668.7511815532,14631.887886382245
L011630,929657.268216897,0,Active,666,734850.02030976,76550.79302311224,81298.9594954732
L011631,911644.2946107658,60,Active,638,766329.9827028734,496405.93417896697,60271.52877643226
L011632,718519.7153213511,0,Active,719,107803.81483431558,363366.83724369004,76746.13743224615
L011633,885835.5536474709,90,Active,576,613577.6553318477,413462.2212884705,41999.796812034016
L011634,326451.54731174855,90,Active,353,151053.47936575796,490674.25584481744,823.9729476092527
L011635,387298.2327482,180,Delinquent,463,390578.6698267284,101600.90577514342,91796.62542385298
L011636,617575.0600356858,30,Active,685,288787.17995873693,161098.011138823,72847.30841311796
L011637,627389.6878242915,0,Active,375,195190.86090991448,122965.23952765903,69075.51788207279
L011638,486882.83963221754,30,Active,721,540647.1267450281,495477.158775439,47327.28173943457
L011639,406651.26995357376,0,Active,529,684316.9475301739,327231.9052784979,4385.930009737848
L011640,986318.5084926082,60,Active,605,624935.9513174423,155287.4923910625,13781.666730944586
L011641,822912.3898565471,0,Active,416,577826.9914301223,185170.94911798442,43855.79144562295
L011642,440630.39590916474,0,Active,539,53005.7054074895,227035.21819871792,79337.3739990065
L011643,730019.5524671727,90,Active,805,77941.50631395915,219307.7261712687,88980.20699139057
L011644,276866.0763199349,0,Active,832,371863.70526142645,86782.35911870946,45781.46284206396
L011645,109167.63297495658,0,Active,356,444610.4019330058,428243.2325787518,99498.19355277928
L011646,358906.71529721323,0,Active,328,578709.0087770111,386195.5850080851,97979.63032908368
L011647,408943.0721221603,30,Active,733,284684.6283130653,456812.8351835466,36366.62758240873
L011648,26371.753315064096,0,Active,517,18340.914347704907,262759.0938170693,6481.777451124104
L011649,816644.0816195371,0,Active,845,28881.097461659876,335988.76036261977,49288.53187600938
L011650,365601.4683652897,60,Active,765,683864.4451781989,376989.7313607889,97948.43832070325
L011651,584613.9841223456,0,Active,843,102842.08684145453,297147.1584884491,36583.07973750548
L011652,83223.5553982464,0,Active,803,749515.051844249,352069.0157759285,35144.55862351671
L011653,183246.86046307813,30,Active,687,266102.3984957711,267022.35375763255,30400.5261026025
L011654,890796.7880742843,0,Active,841,466922.4521390547,199721.4668478098,95004.71054923795
