Asset_ID,Asset_Type,Asset_Value,Outflow_Amount,Funding_ID,Funding_Amount,Maturity_Date,ASF_Weight,RSF_Weight
A011847,Corporate Bond,1071209.4706674227,1338105.4693945223,F011847,2964613.462895724,2024-09-26,65.28016440558508,59.011300998970114
A011848,Cash,4106203.4566688994,826538.2193696907,F011848,4820398.471391729,2024-12-31,80.42073458012995,41.7491934160884
A011849,Government Bond,2453754.2691255882,356650.1333694938,F011849,3852683.3143289974,2023-11-04,56.46367457666944,20.440806715820322
A011850,Cash,1639454.2250802442,413453.0357901247,F011850,3012681.580100442,2024-08-27,55.34187048883809,67.97411390106959
A011851,Government Bond,2077768.4537888097,605829.648835044,F011851,387525.5515863684,2028-04-22,50.65419439927905,73.74501731924859
A011852,Government Bond,4778720.836404444,821025.3022767255,F011852,316780.1397315748,2028-12-02,85.36063513964564,79.64441563544545
A011853,Government Bond,292691.5986711531,1250990.8477462833,F011853,3387746.9092445443,2022-08-19,70.8971877411415,96.29983938168299
A011854,Government Bond,4669709.491216999,1313377.465869687,F011854,2719393.850410427,2021-02-15,53.02710692690986,24.175333149926402
A011855,Corporate Bond,4717944.65962415,1610155.1460008486,F011855,4971985.790445613,2022-11-09,71.29618099947211,60.01971363150597
A011856,Cash,729988.1478170814,1676256.383269853,F011856,2374334.517668017,2029-01-17,79.08305163887084,66.3638343580688
A011857,Government Bond,1974837.944526459,75197.16995383771,F011857,4928431.268328214,2028-03-01,81.19455188220323,63.38976869580551
A011858,Government Bond,3960838.8425655663,978156.471052415,F011858,128654.18157586333,2026-04-25,83.2309941345578,11.490832053978796
A011859,Cash,4781505.263641421,1528959.7134841655,F011859,4203775.521940114,2028-09-22,78.75981089345898,12.727345533684364
A011860,Cash,1182331.9389829242,1899068.9487343016,F011860,2853401.8285891917,2027-04-30,80.1401934794463,73.57719886033615
A011861,Government Bond,286770.9251460354,1433072.0083537959,F011861,2154051.563988075,2027-03-19,90.51746040906416,34.724216269504495
A011862,Government Bond,3309591.724498049,536132.8999488387,F011862,4715513.678842545,2022-07-10,89.43194867548114,44.29114565997291
A011863,Corporate Bond,375344.38401536114,752980.8914262863,F011863,2188881.6616596966,2028-07-02,58.3290547066792,48.70685205166902
A011864,Cash,1035777.6112376067,1987608.3264575077,F011864,1936791.5187700149,2025-09-26,77.21609603386207,78.79839763385438
A011865,Government Bond,2159821.197759388,566387.7676063003,F011865,1296618.7800181601,2023-08-18,55.72128446148572,21.29138522577103
A011866,Cash,2806103.5956417485,1414938.2545703512,F011866,4127396.258283276,2025-01-30,55.476444656327516,55.29196007704496
A011867,Cash,2345051.0816709693,446382.7343279556,F011867,2413210.8587360326,2029-08-03,91.00434209544642,78.62412982706738
A011868,Government Bond,4156203.956757354,1447033.6296226573,F011868,4418982.053076814,2021-01-17,64.59672082904781,63.20137090770497
A011869,Government Bond,1938708.47245914,189223.3820364366,F011869,4781527.009690581,2024-07-23,78.4686548271249,37.50048869249906
A011870,Government Bond,2586131.0818450567,902390.559101482,F011870,1260307.8648725785,2021-02-05,95.16888827647466,83.49605969443941
A011871,Cash,2509560.550730709,596473.5226765593,F011871,366387.07539273985,2025-11-23,74.53628536315468,57.70132745585308
A011872,Cash,1021477.2686329657,52837.70942782627,F011872,2421270.3663284583,2022-09-04,66.84471109008612,22.592624450592663
A011873,Cash,1875906.0357410773,318359.7329041537,F011873,519414.52703723987,2020-08-04,84.89284557638715,97.63175611271338
A011874,Government Bond,4611933.350555072,101908.52363648544,F011874,4561964.733106817,2026-11-23,83.61481200063909,45.555192975135654
A011875,Government Bond,2363543.8297635773,351506.44320637814,F011875,3866711.6154315425,2029-12-26,56.797157650243754,90.29340096354252
A011876,Cash,588821.4394704971,1387087.487175754,F011876,1097044.5729601926,2026-06-16,86.767771232392,23.452948010166857
A011877,Government Bond,2995151.9292080677,307294.43979933433,F011877,3886753.9830350736,2022-11-23,55.72628982320448,23.677107604408995
A011878,Corporate Bond,2342065.553433344,1931610.7370764308,F011878,1223964.8223830839,2023-12-11,95.32414190809413,46.02704537116851
A011879,Corporate Bond,2890734.274356656,321421.4884307237,F011879,4019501.059311692,2023-01-10,74.52140526988218,95.0256794693996
A011880,Government Bond,4728114.390664891,1933669.6288050702,F011880,215479.72584155644,2025-11-06,57.49547660006325,59.32829768153859
A011881,Cash,2784026.581479884,1486053.1304235838,F011881,1719222.7850149758,2023-08-27,99.17402182438171,76.59132539387338
A011882,Corporate Bond,3986013.211974956,562144.7270818213,F011882,149764.8222806849,2025-11-03,74.51378756947125,47.95044678327981
A011883,Government Bond,2622561.1917833416,1753527.1070094185,F011883,289897.31271849445,2028-12-11,72.69368167804043,72.00301835930694
A011884,Corporate Bond,2553326.740693058,1957313.1860029604,F011884,1793645.9907287227,2030-01-04,52.184566166625615,96.04396341323077
A011885,Government Bond,3958245.4992641946,1895984.732262679,F011885,184026.15491299256,2029-09-23,51.739132057485534,26.476561558360146
A011886,Cash,1782559.982833519,705690.9743517541,F011886,3242329.5947800083,2029-11-26,87.78245850763224,39.85666419230408
A011887,Government Bond,2469946.4637141563,664380.9189086669,F011887,1542584.462446083,2021-05-25,92.30770357718238,72.02501179324767
A011888,Government Bond,3478646.470477445,291839.3517533383,F011888,3842266.332624356,2029-03-27,90.97024058576514,83.00597613080905
A011889,Cash,4648593.117324767,1995371.7208930897,F011889,1666971.4890494547,2021-10-21,51.07133997841962,63.629417546165946
A011890,Government Bond,3074654.50881432,482421.95323281013,F011890,4694572.316792555,2020-07-19,64.98047083233881,82.06969282644586
A011891,Government Bond,2841443.6838496444,90772.39618570503,F011891,4912501.176005101,2028-08-08,57.653549926568296,24.26957998841514
A011892,Government Bond,1082997.9054202605,555339.3400165051,F011892,1572929.9039652983,2026-06-03,67.4048574537041,96.80460379148997
A011893,Government Bond,1437485.8401646018,1479131.3915283438,F011893,4737174.658517441,2025-08-16,74.21029015431513,70.5362364718892
A011894,Government Bond,1549478.303782527,1582515.7391630388,F011894,2678189.5302057313,2026-09-23,79.52460254761057,63.9928404527319
A011895,Corporate Bond,3622536.322667037,108825.12629716427,F011895,3657371.8500092286,2022-06-26,70.93414224204625,15.592584416110538
A011896,Corporate Bond,3568462.0402898835,1952862.4689457626,F011896,1975414.7089515964,2024-03-21,87.29324199268007,76.48064250018172
A011897,Corporate Bond,1254180.558038716,1877220.9305692627,F011897,2646051.2497122465,2020-09-14,96.82842061185181,85.61768738384578
A011898,Government Bond,163903.5671748705,64127.429119006796,F011898,487174.40266977396,2025-01-29,57.056600432063846,17.780692988695534
A011899,Government Bond,440367.9065791687,901964.1576271614,F011899,4719113.614320609,2020-10-01,93.34436458366244,12.855647371153463
A011900,Corporate Bond,3308265.5634604013,918518.7789776591,F011900,2867328.7167630503,2026-06-23,58.414803175129805,70.81519322452172
A011901,Cash,3209260.384435586,986643.1003233764,F011901,4128865.058938412,2020-09-03,94.60393946704423,36.11567286814614
A011902,Government Bond,4288599.884184737,1272865.8556962707,F011902,1905758.4297249953,2029-03-26,97.18074121266477,49.795640656889304
A011903,Corporate Bond,191597.9441607969,1544937.1439888652,F011903,3917284.932952763,2023-04-29,86.8054373812464,11.235070216113131
A011904,Cash,329875.2973017348,290049.7904200109,F011904,3668764.2280364074,2027-02-27,98.25253141436653,23.475667645694877
A011905,Corporate Bond,4216193.089596181,935187.026396188,F011905,713617.2144842275,2021-09-05,57.152812477296465,47.060206478539875
A011906,Government Bond,3812270.760528851,403470.65260545467,F011906,2849032.362304447,2028-04-04,79.35702431010448,41.012437304179414
A011907,Government Bond,4832610.785293898,538600.4391420592,F011907,3985043.5615242333,2028-10-10,75.89845657858018,85.58320691233625
A011908,Corporate Bond,1747208.3700777753,626067.746754392,F011908,261749.0141367096,2021-04-17,85.37539756820246,37.17537324889338
A011909,Corporate Bond,4202885.377375441,675040.7480545997,F011909,3814332.8988246187,2024-05-03,87.63292973648923,61.37234364355562
A011910,Government Bond,1646880.94501901,890864.1168763009,F011910,4665576.143579823,2027-06-09,69.14006828332458,24.79328426531287
A011911,Government Bond,3836620.0094943014,1028884.3908347763,F011911,4811109.016101909,2029-09-02,95.53375798945044,29.931972601366283
A011912,Government Bond,3308341.186745343,605912.5562748105,F011912,2803191.9368662485,2022-04-19,97.49525634818872,11.283061483046946
A011913,Cash,3045840.355959784,1129133.5461827298,F011913,4765602.117898391,2026-11-30,70.00574203616935,71.0381320645512
A011914,Government Bond,1494943.755864654,623868.8030394451,F011914,2634112.3995182575,2027-06-11,89.24655587901051,47.130291917247604
A011915,Government Bond,1113977.3084446692,1517663.4801737433,F011915,202287.74354735558,2026-12-26,55.40437048322222,54.616743020091086
A011916,Cash,3078941.466655972,1737410.8530394053,F011916,1910937.189576319,2021-03-06,82.54865453784643,73.2653867281169
A011917,Cash,1548946.6969628225,1493792.4000615834,F011917,1158188.3639747214,2028-11-17,51.60545571994321,10.632474359384457
A011918,Government Bond,3933170.8755924804,1618269.587083158,F011918,1743564.9982481727,2029-03-15,79.96850806781956,36.458611735766844
A011919,Cash,4492674.556819964,898175.0449905221,F011919,1096077.2214620952,2028-08-16,63.95432893932788,27.093985501829703
A011920,Government Bond,2141825.745611128,969297.9384314263,F011920,190229.08909125015,2025-03-20,62.381238329443676,34.55461029586567
A011921,Government Bond,3011683.6187650645,126702.438438456,F011921,4492622.365567387,2020-11-11,78.28074937038083,14.353337295180996
A011922,Government Bond,1142594.556298185,1337775.5004167033,F011922,4867977.278820798,2023-09-07,83.85673465597236,52.415944841565725
A011923,Government Bond,3156357.4089313396,409070.5592771237,F011923,1068325.9300659879,2020-10-01,89.36665407826081,55.927347607323206
A011924,Cash,1650948.2755034973,1269476.808877862,F011924,1325567.6194051264,2024-02-16,84.02225499141801,51.42338902406628
A011925,Government Bond,2501759.81869698,550888.6551934289,F011925,3300911.3088440187,2029-12-21,73.88269880221736,27.305568290966775
A011926,Cash,3972262.2029125625,906800.6185371543,F011926,4682952.50368597,2023-11-23,73.72693921253591,70.85799520255708
A011927,Cash,2587116.3360276436,1927939.0344478553,F011927,3003430.817566887,2024-04-18,75.11223627162606,52.70126658907657
A011928,Cash,1494516.61656017,1827989.0509487297,F011928,105941.19433356055,2029-10-07,67.83371053037447,90.61024821963007
A011929,Government Bond,3248260.9854785562,116917.06031358657,F011929,4327317.290865106,2025-04-25,88.99331872756588,58.90849311935719
A011930,Government Bond,3492021.820409123,1877275.7490529714,F011930,1050869.2529480446,2030-05-12,51.05709530312135,17.525900539254014
A011931,Government Bond,3997851.644172533,1295296.5231094407,F011931,4600507.66434256,2023-03-28,88.0275096653169,32.525649332921525
A011932,Cash,3364686.7501217714,1249979.9980256937,F011932,4414573.497592082,2025-12-18,84.3805269190594,44.43527203734804
A011933,Corporate Bond,4935911.710899293,213893.24477240653,F011933,3157745.0831398373,2027-01-12,90.524201283358,73.2492028139388
A011934,Corporate Bond,87121.15031109742,1703657.3322202798,F011934,4888604.057241032,2027-02-21,78.9963270420954,14.059864168586653
A011935,Government Bond,3229018.635180741,1171665.1837490739,F011935,3838296.802904232,2027-10-10,96.82126140770137,89.0521965525849
A011936,Government Bond,460202.8463002486,51369.16723341538,F011936,4871319.789906588,2028-05-30,87.89382843257994,42.66467723179312
A011937,Corporate Bond,4404555.295693876,1496395.1430389453,F011937,4165256.130676826,2029-04-06,52.773420250304675,92.92873548793257
A011938,Government Bond,337215.9336627575,1901889.0324646302,F011938,1090543.1265576398,2023-12-30,89.16687531161526,43.200493002213506
A011939,Government Bond,4996052.23089919,1394258.1547850491,F011939,657452.4646914178,2021-09-09,74.11515961030128,79.32331125344949
A011940,Cash,3969304.720050496,637091.9095032235,F011940,3166020.2778320694,2028-06-26,61.5718989752354,55.068345385677546
A011941,Government Bond,4959303.195161861,1468351.1329982476,F011941,3309006.6491526384,2024-06-19,74.1610980232441,71.53164738611702
A011942,Cash,4237859.98260961,1203653.0463311516,F011942,1438855.6886663907,2024-11-21,63.14418588949929,23.2993267227992
A011943,Cash,1199500.912981233,618444.433761669,F011943,3943615.712764886,2026-01-04,69.47652422636897,91.64161774327461
A011944,Corporate Bond,932967.860555191,805024.8615954306,F011944,1201856.6343294268,2028-07-11,82.8095238772141,74.25153013263397
A011945,Corporate Bond,1180239.6155326613,804284.5621421456,F011945,2824309.448842258,2023-01-20,84.39442274853756,80.84429421383693
A011946,Cash,1189453.7939836327,1473071.810099427,F011946,442298.28937411483,2027-03-23,50.32673534801574,49.91867823712789
A011947,Cash,2591505.0435140487,479804.5201260928,F011947,4354862.587371232,2029-12-31,75.707507572934,89.20199381023806
A011948,Corporate Bond,2694916.026097824,1445709.6016796825,F011948,2038114.778572111,2023-07-24,72.90633160053991,24.58560911837874
A011949,Corporate Bond,4252128.031956281,148909.28101501337,F011949,949689.5954462998,2024-03-25,94.8344725727601,35.80808108442584
A011950,Corporate Bond,1456197.4010340227,1166160.914414662,F011950,1737160.6241978032,2028-03-29,74.477771118924,30.187064518757293
A011951,Cash,1216515.1845239955,342463.89667975553,F011951,3028859.38592708,2024-06-20,60.126112225052125,63.048581529298495
A011952,Government Bond,1594934.844458687,1601665.8597245722,F011952,86993.6830772507,2024-09-14,53.43770840407687,36.544391604792686
A011953,Government Bond,272372.44967875216,500063.0769754335,F011953,4029468.3096178914,2029-12-23,73.49960912739527,94.63530047352324
A011954,Cash,367743.49200464366,1821007.7836108343,F011954,2613596.7484627552,2027-01-12,57.24897490696959,21.672083741081515
A011955,Government Bond,1542375.7245160022,736402.1206275427,F011955,224815.56738524916,2029-08-09,86.94714697714262,82.47492840849159
A011956,Cash,3731447.592960978,759120.7921068348,F011956,4691187.1583785,2024-01-11,91.67468291177892,74.86647029794315
A011957,Cash,2864347.676738713,1670739.6615818152,F011957,458230.5439199085,2030-06-12,75.40934233096877,99.6897670967877
A011958,Corporate Bond,1116761.5196528446,1512035.297792448,F011958,2716179.4727188447,2022-05-27,80.20584602978141,15.845356960304708
A011959,Cash,3840330.2218171475,821586.5591203161,F011959,70801.05635670653,2028-11-29,89.6623243574659,74.74906360905833
A011960,Corporate Bond,2077611.7159552928,1914697.0022869667,F011960,1327320.506359747,2030-05-05,95.45150157965723,35.45313816556736
A011961,Cash,4204582.274414702,1821609.266879045,F011961,1093608.1482143325,2026-05-20,70.90269041305928,18.607929583542273
A011962,Cash,4500839.332715064,681329.0464415832,F011962,1734163.5726562196,2027-08-31,63.38590300307614,83.75565901819492
A011963,Cash,4020003.303004909,1981444.1351522726,F011963,1777736.1110203895,2027-09-10,91.13359694447172,32.82761481818565
A011964,Government Bond,4890335.947405513,281979.7999869347,F011964,2115184.9962804806,2029-10-09,57.13063362662501,38.28023430960512
A011965,Cash,1848300.5399081875,1653951.1634973176,F011965,2776161.5816225675,2025-01-02,58.67331575228827,41.45515368009312
A011966,Cash,30296.11909075999,987677.802175146,F011966,3521242.8098353716,2026-03-12,99.97451141898574,43.17459930263282
A011967,Cash,239360.30677869334,832288.2376254139,F011967,4745509.70850365,2029-03-28,52.50186166782259,62.32535392457474
